source|target|source_label|target_label|source_id|target_id
DUSP6|DUSP6|DUSP6|DUSP6|http://www.ncbi.nlm.nih.gov/gene/1848|http://www.ncbi.nlm.nih.gov/gene/1848
DUSP6|MAPK3|DUSP6|MAPK3|http://www.ncbi.nlm.nih.gov/gene/1848|http://www.ncbi.nlm.nih.gov/gene/5595
RNF2|PCGF1|RNF2|PCGF1|http://www.ncbi.nlm.nih.gov/gene/6045|http://www.ncbi.nlm.nih.gov/gene/84759
RNF2|BCOR|RNF2|BCOR|http://www.ncbi.nlm.nih.gov/gene/6045|http://www.ncbi.nlm.nih.gov/gene/54880
RNF2|FBXL10|RNF2|FBXL10|http://www.ncbi.nlm.nih.gov/gene/6045|http://www.ncbi.nlm.nih.gov/gene/84678
HIST2H3D|HIST2H3D|HIST2H3D|HIST2H3D|http://www.ncbi.nlm.nih.gov/gene/653604|http://www.ncbi.nlm.nih.gov/gene/653604
RNF2|BCL6|RNF2|BCL6|http://www.ncbi.nlm.nih.gov/gene/6045|http://www.ncbi.nlm.nih.gov/gene/604
EED|EZH2|EED|EZH2|http://www.ncbi.nlm.nih.gov/gene/8726|http://www.ncbi.nlm.nih.gov/gene/2146
HIST1H3E|HIST1H3E|HIST1H3E|HIST1H3E|http://www.ncbi.nlm.nih.gov/gene/8353|http://www.ncbi.nlm.nih.gov/gene/8353
EED|SUZ12|EED|SUZ12|http://www.ncbi.nlm.nih.gov/gene/8726|http://www.ncbi.nlm.nih.gov/gene/23512
MAPK3|MAPK3|MAPK3|MAPK3|http://www.ncbi.nlm.nih.gov/gene/5595|http://www.ncbi.nlm.nih.gov/gene/5595
H3F3B|HIST2H3A|H3F3B|HIST2H3A|http://www.ncbi.nlm.nih.gov/gene/3021|http://www.ncbi.nlm.nih.gov/gene/333932
H3F3B|HIST1H3I|H3F3B|HIST1H3I|http://www.ncbi.nlm.nih.gov/gene/3021|http://www.ncbi.nlm.nih.gov/gene/8354
H3F3A|H3F3B|H3F3A|H3F3B|http://www.ncbi.nlm.nih.gov/gene/3020|http://www.ncbi.nlm.nih.gov/gene/3021
H3F3A|HIST1H3D|H3F3A|HIST1H3D|http://www.ncbi.nlm.nih.gov/gene/3020|http://www.ncbi.nlm.nih.gov/gene/8351
H3F3A|HIST2H3A|H3F3A|HIST2H3A|http://www.ncbi.nlm.nih.gov/gene/3020|http://www.ncbi.nlm.nih.gov/gene/333932
