source|target|source_label|target_label|source_id|target_id
SUN|ADCY9|SUN|ADCY9|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/115
ADCY4|ADCY4|ADCY4|ADCY4|http://www.ncbi.nlm.nih.gov/gene/196883|http://www.ncbi.nlm.nih.gov/gene/196883
ADCY10|ADCY10|ADCY10|ADCY10|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/55811
SUN|ADCY10|SUN|ADCY10|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/55811
SUN|ADCY4|SUN|ADCY4|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/196883
SUN|ADCY7|SUN|ADCY7|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/113
ADCY9|ADCY9|ADCY9|ADCY9|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/115
SUN|ADCY2|SUN|ADCY2|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/108
SUN|ADCY8|SUN|ADCY8|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/114
ADCY5|ADCY5|ADCY5|ADCY5|http://www.ncbi.nlm.nih.gov/gene/111|http://www.ncbi.nlm.nih.gov/gene/111
SUN|ADCY5|SUN|ADCY5|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/111
SUN|ADCY6|SUN|ADCY6|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/112
ADCY9|ADCY2|ADCY9|ADCY2|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/108
ADCY9|ADCY4|ADCY9|ADCY4|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/196883
ADCY9|ADCY5|ADCY9|ADCY5|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/111
ADCY9|ADCY6|ADCY9|ADCY6|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/112
ADCY9|ADCY7|ADCY9|ADCY7|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/113
ADCY9|ADCY8|ADCY9|ADCY8|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/114
ADCY9|ADCY10|ADCY9|ADCY10|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/55811
ADCY10|ADCY2|ADCY10|ADCY2|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/108
ADCY10|ADCY4|ADCY10|ADCY4|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/196883
ADCY10|ADCY5|ADCY10|ADCY5|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/111
ADCY10|ADCY6|ADCY10|ADCY6|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/112
ADCY4|ADCY2|ADCY4|ADCY2|http://www.ncbi.nlm.nih.gov/gene/196883|http://www.ncbi.nlm.nih.gov/gene/108
ADCY10|ADCY7|ADCY10|ADCY7|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/113
ADCY4|ADCY5|ADCY4|ADCY5|http://www.ncbi.nlm.nih.gov/gene/196883|http://www.ncbi.nlm.nih.gov/gene/111
ADCY4|ADCY6|ADCY4|ADCY6|http://www.ncbi.nlm.nih.gov/gene/196883|http://www.ncbi.nlm.nih.gov/gene/112
ADCY4|ADCY7|ADCY4|ADCY7|http://www.ncbi.nlm.nih.gov/gene/196883|http://www.ncbi.nlm.nih.gov/gene/113
Smad2|Smad2|Smad2|Smad2|http://www.ncbi.nlm.nih.gov/gene/4087|http://www.ncbi.nlm.nih.gov/gene/4087
ADCY4|ADCY8|ADCY4|ADCY8|http://www.ncbi.nlm.nih.gov/gene/196883|http://www.ncbi.nlm.nih.gov/gene/114
ADCY7|ADCY2|ADCY7|ADCY2|http://www.ncbi.nlm.nih.gov/gene/113|http://www.ncbi.nlm.nih.gov/gene/108
ADCY7|ADCY5|ADCY7|ADCY5|http://www.ncbi.nlm.nih.gov/gene/113|http://www.ncbi.nlm.nih.gov/gene/111
ADCY7|ADCY6|ADCY7|ADCY6|http://www.ncbi.nlm.nih.gov/gene/113|http://www.ncbi.nlm.nih.gov/gene/112
ADCY8|ADCY8|ADCY8|ADCY8|http://www.ncbi.nlm.nih.gov/gene/114|http://www.ncbi.nlm.nih.gov/gene/114
ADCY7|ADCY7|ADCY7|ADCY7|http://www.ncbi.nlm.nih.gov/gene/113|http://www.ncbi.nlm.nih.gov/gene/113
ADCY7|ADCY8|ADCY7|ADCY8|http://www.ncbi.nlm.nih.gov/gene/113|http://www.ncbi.nlm.nih.gov/gene/114
ADCY2|ADCY2|ADCY2|ADCY2|http://www.ncbi.nlm.nih.gov/gene/108|http://www.ncbi.nlm.nih.gov/gene/108
ADCY2|ADCY5|ADCY2|ADCY5|http://www.ncbi.nlm.nih.gov/gene/108|http://www.ncbi.nlm.nih.gov/gene/111
ADCY2|ADCY6|ADCY2|ADCY6|http://www.ncbi.nlm.nih.gov/gene/108|http://www.ncbi.nlm.nih.gov/gene/112
ADCY2|ADCY8|ADCY2|ADCY8|http://www.ncbi.nlm.nih.gov/gene/108|http://www.ncbi.nlm.nih.gov/gene/114
ADCY8|ADCY5|ADCY8|ADCY5|http://www.ncbi.nlm.nih.gov/gene/114|http://www.ncbi.nlm.nih.gov/gene/111
ADCY6|ADCY6|ADCY6|ADCY6|http://www.ncbi.nlm.nih.gov/gene/112|http://www.ncbi.nlm.nih.gov/gene/112
ADCY8|ADCY6|ADCY8|ADCY6|http://www.ncbi.nlm.nih.gov/gene/114|http://www.ncbi.nlm.nih.gov/gene/112
ADCY5|ADCY6|ADCY5|ADCY6|http://www.ncbi.nlm.nih.gov/gene/111|http://www.ncbi.nlm.nih.gov/gene/112
TAZ|TAZ|TAZ|TAZ|http://www.ncbi.nlm.nih.gov/gene/6901|http://www.ncbi.nlm.nih.gov/gene/6901
TAZ|YY1AP1|TAZ|YY1AP1|http://www.ncbi.nlm.nih.gov/gene/6901|http://www.ncbi.nlm.nih.gov/gene/55249
MAP2K2|Smad3|MAP2K2|Smad3|http://www.ncbi.nlm.nih.gov/gene/5605|http://www.ncbi.nlm.nih.gov/gene/4088
MAP2K2|Smad2|MAP2K2|Smad2|http://www.ncbi.nlm.nih.gov/gene/5605|http://www.ncbi.nlm.nih.gov/gene/4087
MAP2K2|MAPK1|MAP2K2|MAPK1|http://www.ncbi.nlm.nih.gov/gene/5605|http://www.ncbi.nlm.nih.gov/gene/5594
Smad3|Smad3|Smad3|Smad3|http://www.ncbi.nlm.nih.gov/gene/4088|http://www.ncbi.nlm.nih.gov/gene/4088
ADCY10|ADCY8|ADCY10|ADCY8|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/114
Smad3|Smad2|Smad3|Smad2|http://www.ncbi.nlm.nih.gov/gene/4088|http://www.ncbi.nlm.nih.gov/gene/4087
MAP2K2|MAP2K1|MAP2K2|MAP2K1|http://www.ncbi.nlm.nih.gov/gene/5605|http://www.ncbi.nlm.nih.gov/gene/5604
Smad3|Smad4|Smad3|Smad4|http://www.ncbi.nlm.nih.gov/gene/4088|http://www.ncbi.nlm.nih.gov/gene/4089
MAP2K1|Smad3|MAP2K1|Smad3|http://www.ncbi.nlm.nih.gov/gene/5604|http://www.ncbi.nlm.nih.gov/gene/4088
MAP2K1|Smad2|MAP2K1|Smad2|http://www.ncbi.nlm.nih.gov/gene/5604|http://www.ncbi.nlm.nih.gov/gene/4087
MAP2K1|MAPK1|MAP2K1|MAPK1|http://www.ncbi.nlm.nih.gov/gene/5604|http://www.ncbi.nlm.nih.gov/gene/5594
MAP2K1|MAPK3|MAP2K1|MAPK3|http://www.ncbi.nlm.nih.gov/gene/5604|http://www.ncbi.nlm.nih.gov/gene/5595
Microtubule|KIF5B|Microtubule|KIF5B|http://purl.obolibrary.org/obo/GO_0005874|http://www.ncbi.nlm.nih.gov/gene/3799
TGFB1|Smad3|TGFB1|Smad3|http://www.ncbi.nlm.nih.gov/gene/7040|http://www.ncbi.nlm.nih.gov/gene/4088
TGFB1|Smad2|TGFB1|Smad2|http://www.ncbi.nlm.nih.gov/gene/7040|http://www.ncbi.nlm.nih.gov/gene/4087
TGFB1|TGFB2|TGFB1|TGFB2|http://www.ncbi.nlm.nih.gov/gene/7040|http://www.ncbi.nlm.nih.gov/gene/7042
TGFB2|Smad3|TGFB2|Smad3|http://www.ncbi.nlm.nih.gov/gene/7042|http://www.ncbi.nlm.nih.gov/gene/4088
TGFB2|Smad2|TGFB2|Smad2|http://www.ncbi.nlm.nih.gov/gene/7042|http://www.ncbi.nlm.nih.gov/gene/4087
Intermediate filament|PLEC|Intermediate filament|PLEC|http://purl.obolibrary.org/obo/GO_0005882|http://www.ncbi.nlm.nih.gov/gene/5339
PLEC|SYNE3|PLEC|SYNE3|http://www.ncbi.nlm.nih.gov/gene/5339|http://www.ncbi.nlm.nih.gov/gene/161176
SOS2|NRAS|SOS2|NRAS|http://www.ncbi.nlm.nih.gov/gene/6655|http://www.ncbi.nlm.nih.gov/gene/4893
SOS2|KRAS|SOS2|KRAS|http://www.ncbi.nlm.nih.gov/gene/6655|http://www.ncbi.nlm.nih.gov/gene/3845
SOS2|SOS1|SOS2|SOS1|http://www.ncbi.nlm.nih.gov/gene/6655|http://www.ncbi.nlm.nih.gov/gene/6654
NRAS|MAP2K2|NRAS|MAP2K2|http://www.ncbi.nlm.nih.gov/gene/4893|http://www.ncbi.nlm.nih.gov/gene/5605
NRAS|MAP2K1|NRAS|MAP2K1|http://www.ncbi.nlm.nih.gov/gene/4893|http://www.ncbi.nlm.nih.gov/gene/5604
NRAS|KRAS|NRAS|KRAS|http://www.ncbi.nlm.nih.gov/gene/4893|http://www.ncbi.nlm.nih.gov/gene/3845
