source|target|source_label|target_label|source_id|target_id
TRPC3|Ca2+|TRPC3|Ca2+|http://www.ncbi.nlm.nih.gov/gene/7222|http://purl.obolibrary.org/obo/CHEBI_29108
PLCB1|PLCB2|PLCB1|PLCB2|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/5330
PLCB1|PLCB3|PLCB1|PLCB3|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/5331
PLCB1|PLCB4|PLCB1|PLCB4|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/5332
PLCB2|IP3|PLCB2|IP3|http://www.ncbi.nlm.nih.gov/gene/5330|http://purl.obolibrary.org/obo/CHEBI_16595
PLCB2|DAG|PLCB2|DAG|http://www.ncbi.nlm.nih.gov/gene/5330|http://purl.obolibrary.org/obo/CHEBI_18035
PLCB2|PLCB3|PLCB2|PLCB3|http://www.ncbi.nlm.nih.gov/gene/5330|http://www.ncbi.nlm.nih.gov/gene/5331
PLCB2|PLCB4|PLCB2|PLCB4|http://www.ncbi.nlm.nih.gov/gene/5330|http://www.ncbi.nlm.nih.gov/gene/5332
PLCB3|IP3|PLCB3|IP3|http://www.ncbi.nlm.nih.gov/gene/5331|http://purl.obolibrary.org/obo/CHEBI_16595
PLCB3|DAG|PLCB3|DAG|http://www.ncbi.nlm.nih.gov/gene/5331|http://purl.obolibrary.org/obo/CHEBI_18035
PLCB3|PLCB4|PLCB3|PLCB4|http://www.ncbi.nlm.nih.gov/gene/5331|http://www.ncbi.nlm.nih.gov/gene/5332
PLCB1|DAG|PLCB1|DAG|http://www.ncbi.nlm.nih.gov/gene/23236|http://purl.obolibrary.org/obo/CHEBI_18035
PLCB3|GNA11|PLCB3|GNA11|http://www.ncbi.nlm.nih.gov/gene/5331|http://www.ncbi.nlm.nih.gov/gene/2767
PLCB4|DAG|PLCB4|DAG|http://www.ncbi.nlm.nih.gov/gene/5332|http://purl.obolibrary.org/obo/CHEBI_18035
PRKCG|TRPC3|PRKCG|TRPC3|http://www.ncbi.nlm.nih.gov/gene/5582|http://www.ncbi.nlm.nih.gov/gene/7222
PRKCG|GRIA2|PRKCG|GRIA2|http://www.ncbi.nlm.nih.gov/gene/5582|http://www.ncbi.nlm.nih.gov/gene/2891
PRKCG|GRIA1|PRKCG|GRIA1|http://www.ncbi.nlm.nih.gov/gene/5582|http://www.ncbi.nlm.nih.gov/gene/2890
PRKCG|GRIA3|PRKCG|GRIA3|http://www.ncbi.nlm.nih.gov/gene/5582|http://www.ncbi.nlm.nih.gov/gene/2892
PRKCG|GRIA4|PRKCG|GRIA4|http://www.ncbi.nlm.nih.gov/gene/5582|http://www.ncbi.nlm.nih.gov/gene/2893
PDK1|PRKCG|PDK1|PRKCG|http://www.ncbi.nlm.nih.gov/gene/5163|http://www.ncbi.nlm.nih.gov/gene/5582
PIP2|IP3|PIP2|IP3|http://purl.obolibrary.org/obo/CHEBI_18348|http://purl.obolibrary.org/obo/CHEBI_16595
PIP2|DAG|PIP2|DAG|http://purl.obolibrary.org/obo/CHEBI_18348|http://purl.obolibrary.org/obo/CHEBI_18035
GNA11|GNA15|GNA11|GNA15|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/2769
PLCB4|IP3|PLCB4|IP3|http://www.ncbi.nlm.nih.gov/gene/5332|http://purl.obolibrary.org/obo/CHEBI_16595
GNA14|GNA15|GNA14|GNA15|http://www.ncbi.nlm.nih.gov/gene/9630|http://www.ncbi.nlm.nih.gov/gene/2769
PLCB1|IP3|PLCB1|IP3|http://www.ncbi.nlm.nih.gov/gene/23236|http://purl.obolibrary.org/obo/CHEBI_16595
Ca2+|Ca2+|Ca2+|Ca2+|http://purl.obolibrary.org/obo/CHEBI_29108|http://purl.obolibrary.org/obo/CHEBI_29108
Na+|Na+|Na+|Na+|http://purl.obolibrary.org/obo/CHEBI_29101|http://purl.obolibrary.org/obo/CHEBI_29101
IP3R1|Ca2+|IP3R1|Ca2+|http://www.ncbi.nlm.nih.gov/gene/3708|http://purl.obolibrary.org/obo/CHEBI_29108
CACNA1A|Ca2+|CACNA1A|Ca2+|http://www.ncbi.nlm.nih.gov/gene/773|http://purl.obolibrary.org/obo/CHEBI_29108
RYR3|Ca2+|RYR3|Ca2+|http://www.ncbi.nlm.nih.gov/gene/6263|http://purl.obolibrary.org/obo/CHEBI_29108
GRIA2|Na+|GRIA2|Na+|http://www.ncbi.nlm.nih.gov/gene/2891|http://purl.obolibrary.org/obo/CHEBI_29101
GRIA2|GRIA1|GRIA2|GRIA1|http://www.ncbi.nlm.nih.gov/gene/2891|http://www.ncbi.nlm.nih.gov/gene/2890
GRIA2|GRIA3|GRIA2|GRIA3|http://www.ncbi.nlm.nih.gov/gene/2891|http://www.ncbi.nlm.nih.gov/gene/2892
GRIA2|GRIA4|GRIA2|GRIA4|http://www.ncbi.nlm.nih.gov/gene/2891|http://www.ncbi.nlm.nih.gov/gene/2893
GRIA1|Na+|GRIA1|Na+|http://www.ncbi.nlm.nih.gov/gene/2890|http://purl.obolibrary.org/obo/CHEBI_29101
Ca2+|PRKCG|Ca2+|PRKCG|http://purl.obolibrary.org/obo/CHEBI_29108|http://www.ncbi.nlm.nih.gov/gene/5582
IP3|IP3R1|IP3|IP3R1|http://purl.obolibrary.org/obo/CHEBI_16595|http://www.ncbi.nlm.nih.gov/gene/3708
GRIA1|GRIA3|GRIA1|GRIA3|http://www.ncbi.nlm.nih.gov/gene/2890|http://www.ncbi.nlm.nih.gov/gene/2892
GRIA3|GRIA4|GRIA3|GRIA4|http://www.ncbi.nlm.nih.gov/gene/2892|http://www.ncbi.nlm.nih.gov/gene/2893
GRIA4|Na+|GRIA4|Na+|http://www.ncbi.nlm.nih.gov/gene/2893|http://purl.obolibrary.org/obo/CHEBI_29101
GRM1|GNA14|GRM1|GNA14|http://www.ncbi.nlm.nih.gov/gene/2911|http://www.ncbi.nlm.nih.gov/gene/9630
ATP2B2|Ca2+|ATP2B2|Ca2+|http://www.ncbi.nlm.nih.gov/gene/491|http://purl.obolibrary.org/obo/CHEBI_29108
DAG|PRKCG|DAG|PRKCG|http://purl.obolibrary.org/obo/CHEBI_18035|http://www.ncbi.nlm.nih.gov/gene/5582
GNAQ|GNA11|GNAQ|GNA11|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/2767
GNAQ|GNA14|GNAQ|GNA14|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/9630
GNAQ|GNA15|GNAQ|GNA15|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/2769
GNA11|GNA14|GNA11|GNA14|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/9630
GRIA1|GRIA4|GRIA1|GRIA4|http://www.ncbi.nlm.nih.gov/gene/2890|http://www.ncbi.nlm.nih.gov/gene/2893
GRIA3|Na+|GRIA3|Na+|http://www.ncbi.nlm.nih.gov/gene/2892|http://purl.obolibrary.org/obo/CHEBI_29101
IP3|PDK1|IP3|PDK1|http://purl.obolibrary.org/obo/CHEBI_16595|http://www.ncbi.nlm.nih.gov/gene/5163
