Source,Target,edgeID,signal,color
"AKT3","AKT2","HCBZ2_ULD8T_unlabeled","a","#unlabeled"
"AKT3","FOS","idea9d954d","a","#000000"
"AKT3","JUN","idea9d954d","a","#000000"
"AKT1","AKT3","HCBZ2_a7d31_ULD8T_2","a","#nan"
"AKT1","AKT1","id8275b8c2","a","#000000"
"AKT1","AKT2","a7d31_ULD8T_unlabeled","a","#unlabeled"
"AKT1","FOS","idea9d954d","a","#000000"
"AKT1","JUN","idea9d954d","a","#000000"
"PAK2","RHOA","id251be782","i","#000000"
"PAK2","PAK3","c19f9_HOYE7_unlabeled","a","#unlabeled"
"PAK2","PAK4","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_1","a","#nan"
"PAK2","PAK5","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_1","a","#nan"
"PAK2","PAK6","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_1","a","#nan"
"PAK2","PAK1","c19f9_b4969_unlabeled","a","#unlabeled"
"PAK3","RHOA","id251be782","i","#000000"
"PAK3","PAK2","HOYE7_c19f9_unlabeled","a","#unlabeled"
"PAK3","PAK4","HOYE7_WMYRH_unlabeled","a","#unlabeled"
"PAK3","PAK5","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_2","a","#nan"
"PAK3","PAK6","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_2","a","#nan"
"PAK3","PAK1","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_2","a","#nan"
"PAK4","RHOA","id251be782","i","#000000"
"PAK4","PAK2","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_3","a","#nan"
"PAK4","PAK3","WMYRH_HOYE7_unlabeled","a","#unlabeled"
"PAK4","PAK5","WMYRH_HMJZF_unlabeled","a","#unlabeled"
"PAK4","PAK6","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_3","a","#nan"
"PAK4","PAK1","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_3","a","#nan"
"PAK5","RHOA","id251be782","i","#000000"
"PAK5","PAK2","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_4","a","#nan"
"PAK5","PAK3","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_4","a","#nan"
"PAK5","PAK4","HMJZF_WMYRH_unlabeled","a","#unlabeled"
"PAK5","PAK6","HMJZF_HAEVZ_unlabeled","a","#unlabeled"
"PAK5","PAK1","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_4","a","#nan"
"PAK6","RHOA","id251be782","i","#000000"
"PAK6","PAK2","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_5","a","#nan"
"PAK6","PAK3","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_5","a","#nan"
"PAK6","PAK4","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_5","a","#nan"
"PAK6","PAK5","HAEVZ_HMJZF_unlabeled","a","#unlabeled"
"PAK6","PAK1","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_5","a","#nan"
"PAK1","RHOA","id251be782","i","#000000"
"PAK1","PAK2","b4969_c19f9_unlabeled","a","#unlabeled"
"PAK1","PAK3","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_6","a","#nan"
"PAK1","PAK4","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_6","a","#nan"
"PAK1","PAK5","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_6","a","#nan"
"PAK1","PAK6","c19f9_HOYE7_WMYRH_HMJZF_HAEVZ_b4969_6","a","#nan"
"MMP8","Invasion","id3d5f527f","a","#000000"
"EPHB1","RAC1","id5ef49ccc","a","#000000"
"EPHB1","ARF1","id60bcc49b","a","#000000"
"EPHB1","NTRK2","id69ac1285","a","#000000"
"EPHB1","KIDINS220","id69ac1285","a","#000000"
"EPHB1","NGFR","id69ac1285","a","#000000"
"EPHB1","STAT3","idb7b5d5e3","a","#000000"
"EPHB1","EPHB2","FDRRW_3LAUY_unlabeled","a","#unlabeled"
"EPHB1","EPHB3","FDRRW_3LAUY_UYOAI_9U90Q_a7d59_1","a","#nan"
"EPHB1","EPHB4","FDRRW_3LAUY_UYOAI_9U90Q_a7d59_1","a","#nan"
"EPHB1","EPHB6","FDRRW_3LAUY_UYOAI_9U90Q_a7d59_1","a","#nan"
"EPHB2","RAC1","id5ef49ccc","a","#000000"
"EPHB2","ARF1","id60bcc49b","a","#000000"
"EPHB2","NTRK2","id69ac1285","a","#000000"
"EPHB2","KIDINS220","id69ac1285","a","#000000"
"EPHB2","NGFR","id69ac1285","a","#000000"
"EPHB2","STAT3","idb7b5d5e3","a","#000000"
"EPHB2","EPHB1","3LAUY_FDRRW_unlabeled","a","#unlabeled"
"EPHB2","EPHB3","3LAUY_UYOAI_unlabeled","a","#unlabeled"
"EPHB2","EPHB4","FDRRW_3LAUY_UYOAI_9U90Q_a7d59_2","a","#nan"
"EPHB2","EPHB6","FDRRW_3LAUY_UYOAI_9U90Q_a7d59_2","a","#nan"
"EPHB3","RAC1","id5ef49ccc","a","#000000"
"EPHB3","ARF1","id60bcc49b","a","#000000"
"EPHB3","NTRK2","id69ac1285","a","#000000"
"EPHB3","KIDINS220","id69ac1285","a","#000000"
"EPHB3","NGFR","id69ac1285","a","#000000"
"EPHB3","STAT3","idb7b5d5e3","a","#000000"
"EPHB3","EPHB1","FDRRW_3LAUY_UYOAI_9U90Q_a7d59_3","a","#nan"
"EPHB3","EPHB2","UYOAI_3LAUY_unlabeled","a","#unlabeled"
"EPHB3","EPHB4","UYOAI_9U90Q_unlabeled","a","#unlabeled"
"EPHB3","EPHB6","FDRRW_3LAUY_UYOAI_9U90Q_a7d59_3","a","#nan"
"EPHB4","RAC1","id5ef49ccc","a","#000000"
"EPHB4","ARF1","id60bcc49b","a","#000000"
"EPHB4","NTRK2","id69ac1285","a","#000000"
"EPHB4","KIDINS220","id69ac1285","a","#000000"
"EPHB4","NGFR","id69ac1285","a","#000000"
"EPHB4","STAT3","idb7b5d5e3","a","#000000"
"EPHB4","EPHB1","FDRRW_3LAUY_UYOAI_9U90Q_a7d59_4","a","#nan"
"EPHB4","EPHB2","FDRRW_3LAUY_UYOAI_9U90Q_a7d59_4","a","#nan"
"EPHB4","EPHB3","9U90Q_UYOAI_unlabeled","a","#unlabeled"
"EPHB4","EPHB6","9U90Q_a7d59_unlabeled","a","#unlabeled"
"EPHB6","RAC1","id5ef49ccc","a","#000000"
"EPHB6","ARF1","id60bcc49b","a","#000000"
"EPHB6","NTRK2","id69ac1285","a","#000000"
"EPHB6","KIDINS220","id69ac1285","a","#000000"
"EPHB6","NGFR","id69ac1285","a","#000000"
"EPHB6","STAT3","idb7b5d5e3","a","#000000"
"EPHB6","EPHB1","FDRRW_3LAUY_UYOAI_9U90Q_a7d59_5","a","#nan"
"EPHB6","EPHB2","FDRRW_3LAUY_UYOAI_9U90Q_a7d59_5","a","#nan"
"EPHB6","EPHB3","FDRRW_3LAUY_UYOAI_9U90Q_a7d59_5","a","#nan"
"EPHB6","EPHB4","a7d59_9U90Q_unlabeled","a","#unlabeled"
"ARF1","MMP8","id83360b6e","a","#000000"
"KIDINS220","NTRK2","c17f2_a7084_unlabeled","a","#unlabeled"
"KIDINS220","NGFR","a7084_c17f2_ddf43_2","a","#nan"
"F2RL2","RAC1","id7c67c3c4","a","#000000"
"Cytokeleton
remodeling","Invasion","idb2c8df7b","a","#000000"
"STAT3","MMP2","idc0fa94f","a","#000000"
"STAT3","TWIST1","idc0fa94f","a","#000000"
"STAT3","MMP9","idc0fa94f","a","#000000"
"STAT3","STAT3","idc8b809e2","a","#000000"
"MMP2","TWIST1","d60fb_IC7KX_d820e_1","a","#nan"
"MMP2","MMP9","d60fb_d820e_unlabeled","a","#unlabeled"
"TWIST1","MMP2","d60fb_IC7KX_d820e_2","a","#nan"
"TWIST1","MMP9","IC7KX_d820e_unlabeled","a","#unlabeled"
"TWIST1","CDH11","aab3c_ZCJ11_unlabeled","a","#unlabeled"
"TWIST1","TWIST1","None","None","None"
"MMP9","MMP2","d820e_d60fb_unlabeled","a","#unlabeled"
"MMP9","TWIST1","d820e_IC7KX_unlabeled","a","#unlabeled"
"BDNF","NGFR","ide43c834e","a","#000000"
"BDNF","NTRK2","ide43c834e","a","#000000"
"BDNF","KIDINS220","ide43c834e","a","#000000"
"PIK3CA","AKT2","ide4c8b5e1","a","#000000"
"PIK3CA","AKT3","ide4c8b5e1","a","#000000"
"PIK3CA","AKT1","ide4c8b5e1","a","#000000"
"PIK3CA","PIK3CB","MHUC8_G2SIO_unlabeled","a","#unlabeled"
"PIK3CA","PIK3CD","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_1","a","#nan"
"PIK3CA","PIK3R3","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_1","a","#nan"
"PIK3CA","PIK3R4","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_1","a","#nan"
"PIK3CA","PIK3R5","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_1","a","#nan"
"PIK3CA","PIK3R6","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_1","a","#nan"
"PIK3CA","PIK3CG","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_1","a","#nan"
"PIK3CB","AKT2","ide4c8b5e1","a","#000000"
"PIK3CB","AKT3","ide4c8b5e1","a","#000000"
"PIK3CB","AKT1","ide4c8b5e1","a","#000000"
"PIK3CB","PIK3CA","G2SIO_MHUC8_unlabeled","a","#unlabeled"
"PIK3CB","PIK3CD","G2SIO_26K3W_unlabeled","a","#unlabeled"
"PIK3CB","PIK3R3","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_2","a","#nan"
"PIK3CB","PIK3R4","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_2","a","#nan"
"PIK3CB","PIK3R5","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_2","a","#nan"
"PIK3CB","PIK3R6","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_2","a","#nan"
"PIK3CB","PIK3CG","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_2","a","#nan"
"PIK3CD","AKT2","ide4c8b5e1","a","#000000"
"PIK3CD","AKT3","ide4c8b5e1","a","#000000"
"PIK3CD","AKT1","ide4c8b5e1","a","#000000"
"PIK3CD","PIK3CA","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_3","a","#nan"
"PIK3CD","PIK3CB","26K3W_G2SIO_unlabeled","a","#unlabeled"
"PIK3CD","PIK3R3","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_3","a","#nan"
"PIK3CD","PIK3R4","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_3","a","#nan"
"PIK3CD","PIK3R5","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_3","a","#nan"
"PIK3CD","PIK3R6","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_3","a","#nan"
"PIK3CD","PIK3CG","26K3W_aef75_unlabeled","a","#unlabeled"
"PIK3R3","AKT2","ide4c8b5e1","a","#000000"
"PIK3R3","AKT3","ide4c8b5e1","a","#000000"
"PIK3R3","AKT1","ide4c8b5e1","a","#000000"
"PIK3R3","PIK3CA","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_4","a","#nan"
"PIK3R3","PIK3CB","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_4","a","#nan"
"PIK3R3","PIK3CD","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_4","a","#nan"
"PIK3R3","PIK3R4","2L8RB_912RV_unlabeled","a","#unlabeled"
"PIK3R3","PIK3R5","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_4","a","#nan"
"PIK3R3","PIK3R6","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_4","a","#nan"
"PIK3R3","PIK3CG","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_4","a","#nan"
"PIK3R4","AKT2","ide4c8b5e1","a","#000000"
"PIK3R4","AKT3","ide4c8b5e1","a","#000000"
"PIK3R4","AKT1","ide4c8b5e1","a","#000000"
"PIK3R4","PIK3CA","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_5","a","#nan"
"PIK3R4","PIK3CB","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_5","a","#nan"
"PIK3R4","PIK3CD","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_5","a","#nan"
"PIK3R4","PIK3R3","912RV_2L8RB_unlabeled","a","#unlabeled"
"PIK3R4","PIK3R5","912RV_520AD_unlabeled","a","#unlabeled"
"PIK3R4","PIK3R6","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_5","a","#nan"
"PIK3R4","PIK3CG","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_5","a","#nan"
"PIK3R5","AKT2","ide4c8b5e1","a","#000000"
"PIK3R5","AKT3","ide4c8b5e1","a","#000000"
"PIK3R5","AKT1","ide4c8b5e1","a","#000000"
"PIK3R5","PIK3CA","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_6","a","#nan"
"PIK3R5","PIK3CB","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_6","a","#nan"
"PIK3R5","PIK3CD","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_6","a","#nan"
"PIK3R5","PIK3R3","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_6","a","#nan"
"PIK3R5","PIK3R4","520AD_912RV_unlabeled","a","#unlabeled"
"PIK3R5","PIK3R6","520AD_KG68P_unlabeled","a","#unlabeled"
"PIK3R5","PIK3CG","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_6","a","#nan"
"PIK3R6","AKT2","ide4c8b5e1","a","#000000"
"PIK3R6","AKT3","ide4c8b5e1","a","#000000"
"PIK3R6","AKT1","ide4c8b5e1","a","#000000"
"PIK3R6","PIK3CA","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_7","a","#nan"
"PIK3R6","PIK3CB","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_7","a","#nan"
"PIK3R6","PIK3CD","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_7","a","#nan"
"PIK3R6","PIK3R3","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_7","a","#nan"
"PIK3R6","PIK3R4","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_7","a","#nan"
"PIK3R6","PIK3R5","KG68P_520AD_unlabeled","a","#unlabeled"
"PIK3R6","PIK3CG","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_7","a","#nan"
"PIK3CG","AKT2","ide4c8b5e1","a","#000000"
"PIK3CG","AKT3","ide4c8b5e1","a","#000000"
"PIK3CG","AKT1","ide4c8b5e1","a","#000000"
"PIK3CG","PIK3CA","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_8","a","#nan"
"PIK3CG","PIK3CB","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_8","a","#nan"
"PIK3CG","PIK3CD","aef75_26K3W_unlabeled","a","#unlabeled"
"PIK3CG","PIK3R3","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_8","a","#nan"
"PIK3CG","PIK3R4","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_8","a","#nan"
"PIK3CG","PIK3R5","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_8","a","#nan"
"PIK3CG","PIK3R6","MHUC8_G2SIO_26K3W_2L8RB_912RV_520AD_KG68P_aef75_8","a","#nan"
"FOS","TWIST1","idfb375479","a","#000000"
"FOS","CDH11","idfb375479","a","#000000"
"FOS","JUN","1TE9S_e0af2_unlabeled","a","#unlabeled"
"JUN","TWIST1","idfb375479","a","#000000"
"JUN","CDH11","idfb375479","a","#000000"
"JUN","FOS","e0af2_1TE9S_unlabeled","a","#unlabeled"
"CDH11","NGEF","IAEEO_AY5Y3_unlabeled","a","#unlabeled"
"CDH11","TIAM1","IAEEO_AY5Y3_7UF5L_MIOUV_b4450_1","a","#nan"
"CDH11","TRIO","IAEEO_AY5Y3_7UF5L_MIOUV_b4450_1","a","#nan"
"CDH11","RAC1","IAEEO_AY5Y3_7UF5L_MIOUV_b4450_1","a","#nan"
"CDH11","TWIST1","ZCJ11_aab3c_unlabeled","a","#unlabeled"
"CDH11","CDH11","None","None","None"
"NGEF","CDH11","AY5Y3_IAEEO_unlabeled","a","#unlabeled"
"NGEF","TIAM1","IAEEO_AY5Y3_7UF5L_MIOUV_b4450_2","a","#nan"
"NGEF","TRIO","AY5Y3_MIOUV_unlabeled","a","#unlabeled"
"NGEF","RAC1","IAEEO_AY5Y3_7UF5L_MIOUV_b4450_2","a","#nan"
"TIAM1","CDH11","IAEEO_AY5Y3_7UF5L_MIOUV_b4450_3","a","#nan"
"TIAM1","NGEF","IAEEO_AY5Y3_7UF5L_MIOUV_b4450_3","a","#nan"
"TIAM1","TRIO","7UF5L_MIOUV_unlabeled","a","#unlabeled"
"TIAM1","RAC1","7UF5L_b4450_unlabeled","a","#unlabeled"
"TRIO","CDH11","IAEEO_AY5Y3_7UF5L_MIOUV_b4450_4","a","#nan"
"TRIO","NGEF","MIOUV_AY5Y3_unlabeled","a","#unlabeled"
"TRIO","TIAM1","MIOUV_7UF5L_unlabeled","a","#unlabeled"
"TRIO","RAC1","IAEEO_AY5Y3_7UF5L_MIOUV_b4450_4","a","#nan"
