source|target|source_label|target_label|source_id|target_id
RELA|RELA|RELA|RELA|http://www.ncbi.nlm.nih.gov/gene/5970|http://www.ncbi.nlm.nih.gov/gene/5970
RELA|NFKB1|RELA|NFKB1|http://www.ncbi.nlm.nih.gov/gene/5970|http://www.ncbi.nlm.nih.gov/gene/4790
RELA|NFKBIA|RELA|NFKBIA|http://www.ncbi.nlm.nih.gov/gene/5970|http://www.ncbi.nlm.nih.gov/gene/4792
NFKB1|NFKB1|NFKB1|NFKB1|http://www.ncbi.nlm.nih.gov/gene/4790|http://www.ncbi.nlm.nih.gov/gene/4790
NFKB1|NFKBIA|NFKB1|NFKBIA|http://www.ncbi.nlm.nih.gov/gene/4790|http://www.ncbi.nlm.nih.gov/gene/4792
CHUK|RELA|CHUK|RELA|http://www.ncbi.nlm.nih.gov/gene/1147|http://www.ncbi.nlm.nih.gov/gene/5970
CHUK|NFKBIA|CHUK|NFKBIA|http://www.ncbi.nlm.nih.gov/gene/1147|http://www.ncbi.nlm.nih.gov/gene/4792
CHUK|NFKB1|CHUK|NFKB1|http://www.ncbi.nlm.nih.gov/gene/1147|http://www.ncbi.nlm.nih.gov/gene/4790
CHUK|IKBKB|CHUK|IKBKB|http://www.ncbi.nlm.nih.gov/gene/1147|http://www.ncbi.nlm.nih.gov/gene/3551
CHUK|IKBKG|CHUK|IKBKG|http://www.ncbi.nlm.nih.gov/gene/1147|http://www.ncbi.nlm.nih.gov/gene/8517
IKBKB|RELA|IKBKB|RELA|http://www.ncbi.nlm.nih.gov/gene/3551|http://www.ncbi.nlm.nih.gov/gene/5970
NFKBIA|NFKBIA|NFKBIA|NFKBIA|http://www.ncbi.nlm.nih.gov/gene/4792|http://www.ncbi.nlm.nih.gov/gene/4792
IKBKB|NFKBIA|IKBKB|NFKBIA|http://www.ncbi.nlm.nih.gov/gene/3551|http://www.ncbi.nlm.nih.gov/gene/4792
IKBKB|NFKB1|IKBKB|NFKB1|http://www.ncbi.nlm.nih.gov/gene/3551|http://www.ncbi.nlm.nih.gov/gene/4790
IKBKB|IKBKG|IKBKB|IKBKG|http://www.ncbi.nlm.nih.gov/gene/3551|http://www.ncbi.nlm.nih.gov/gene/8517
IKBKG|RELA|IKBKG|RELA|http://www.ncbi.nlm.nih.gov/gene/8517|http://www.ncbi.nlm.nih.gov/gene/5970
IKBKG|NFKBIA|IKBKG|NFKBIA|http://www.ncbi.nlm.nih.gov/gene/8517|http://www.ncbi.nlm.nih.gov/gene/4792
IKBKG|NFKB1|IKBKG|NFKB1|http://www.ncbi.nlm.nih.gov/gene/8517|http://www.ncbi.nlm.nih.gov/gene/4790
