source|target|source_label|target_label|source_id|target_id
AP2A2|GABRA3|AP2A2|GABRA3|http://www.ncbi.nlm.nih.gov/gene/161|http://www.ncbi.nlm.nih.gov/gene/2556
PTEN|PIK3CA|PTEN|PIK3CA|http://www.ncbi.nlm.nih.gov/gene/5728|http://www.ncbi.nlm.nih.gov/gene/5290
PTEN|PIK3CB|PTEN|PIK3CB|http://www.ncbi.nlm.nih.gov/gene/5728|http://www.ncbi.nlm.nih.gov/gene/5291
PTEN|PIK3R1|PTEN|PIK3R1|http://www.ncbi.nlm.nih.gov/gene/5728|http://www.ncbi.nlm.nih.gov/gene/5295
PTEN|PIK3R2|PTEN|PIK3R2|http://www.ncbi.nlm.nih.gov/gene/5728|http://www.ncbi.nlm.nih.gov/gene/5296
PTEN|PIK3R3|PTEN|PIK3R3|http://www.ncbi.nlm.nih.gov/gene/5728|http://www.ncbi.nlm.nih.gov/gene/8503
PTEN|PIK3CG|PTEN|PIK3CG|http://www.ncbi.nlm.nih.gov/gene/5728|http://www.ncbi.nlm.nih.gov/gene/5294
PIK3CA|GABRA1|PIK3CA|GABRA1|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/2554
PIK3CA|AP2A1|PIK3CA|AP2A1|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/160
PIK3CA|AP2A2|PIK3CA|AP2A2|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/161
PIK3CA|GABRA3|PIK3CA|GABRA3|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/2556
PIK3CA|GABRA4|PIK3CA|GABRA4|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/2557
PIK3CB|AP2A1|PIK3CB|AP2A1|http://www.ncbi.nlm.nih.gov/gene/5291|http://www.ncbi.nlm.nih.gov/gene/160
PIK3CA|GABRA5|PIK3CA|GABRA5|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/2558
PIK3CA|GABRB3|PIK3CA|GABRB3|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/2562
PIK3CA|GABRG1|PIK3CA|GABRG1|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/2565
PIK3CA|GABRG2|PIK3CA|GABRG2|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/2566
PIK3CA|GABRG3|PIK3CA|GABRG3|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/2567
PIK3CA|GABRD|PIK3CA|GABRD|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/2563
PIK3CA|GABRE|PIK3CA|GABRE|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/2564
PIK3CA|GABRP|PIK3CA|GABRP|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/2568
PIK3CA|GABRQ|PIK3CA|GABRQ|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/55879
PIK3CA|PIK3CB|PIK3CA|PIK3CB|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/5291
PIK3CA|PIK3R1|PIK3CA|PIK3R1|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/5295
PIK3CA|PIK3R2|PIK3CA|PIK3R2|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/5296
PIK3CA|PIK3R3|PIK3CA|PIK3R3|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/8503
