S|P|O|S_ID|P_ID|O_ID
INOS|causes or contributes to condition|essential hypertension|http://www.ncbi.nlm.nih.gov/gene/4843|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0001134
NO|is substance that treats|essential hypertension|http://purl.obolibrary.org/obo/CHEBI_16480|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/MONDO_0001134
MMP8|participates_in|Degradation of the extracellular matrix|http://www.ncbi.nlm.nih.gov/gene/4317|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1474228
MMP13|participates_in|Degradation of the extracellular matrix|http://www.ncbi.nlm.nih.gov/gene/4322|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1474228
MMP10|participates_in|Activation of Matrix Metalloproteinases|http://www.ncbi.nlm.nih.gov/gene/4319|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1592389
MMP13|participates_in|Activation of Matrix Metalloproteinases|http://www.ncbi.nlm.nih.gov/gene/4322|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1592389
MMP9|participates_in|Activation of Matrix Metalloproteinases|http://www.ncbi.nlm.nih.gov/gene/4318|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1592389
MMP23B|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/8510|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
MMP19|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/4327|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
MMP11|participates_in|Activation of Matrix Metalloproteinases|http://www.ncbi.nlm.nih.gov/gene/4320|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1592389
