source|target|source_label|target_label|source_id|target_id
TSC2|RHEB|TSC2|RHEB|http://www.ncbi.nlm.nih.gov/gene/7249|http://www.ncbi.nlm.nih.gov/gene/6009
TSC2|GDP|TSC2|GDP|http://www.ncbi.nlm.nih.gov/gene/7249|http://purl.obolibrary.org/obo/CHEBI_17552
TSC2|TSC1|TSC2|TSC1|http://www.ncbi.nlm.nih.gov/gene/7249|http://www.ncbi.nlm.nih.gov/gene/7248
Ca 2+|CAMK2B|Ca 2+|CAMK2B|http://purl.obolibrary.org/obo/CHEBI_29108|http://www.ncbi.nlm.nih.gov/gene/816
Ca 2+|CAMK4|Ca 2+|CAMK4|http://purl.obolibrary.org/obo/CHEBI_29108|http://www.ncbi.nlm.nih.gov/gene/814
Ca 2+|Ca 2+|Ca 2+|Ca 2+|http://purl.obolibrary.org/obo/CHEBI_29108|http://purl.obolibrary.org/obo/CHEBI_29108
CAMK2B|CAMK4|CAMK2B|CAMK4|http://www.ncbi.nlm.nih.gov/gene/816|http://www.ncbi.nlm.nih.gov/gene/814
CAMK4|CAMK2B|CAMK4|CAMK2B|http://www.ncbi.nlm.nih.gov/gene/814|http://www.ncbi.nlm.nih.gov/gene/816
UBE3A|ARC|UBE3A|ARC|http://www.ncbi.nlm.nih.gov/gene/7337|http://www.ncbi.nlm.nih.gov/gene/23237
MTOR|EIF4EBP1|MTOR|EIF4EBP1|http://www.ncbi.nlm.nih.gov/gene/2475|http://www.ncbi.nlm.nih.gov/gene/1978
MTOR|RPS6KB1|MTOR|RPS6KB1|http://www.ncbi.nlm.nih.gov/gene/2475|http://www.ncbi.nlm.nih.gov/gene/6198
MTOR|RPTOR|MTOR|RPTOR|http://www.ncbi.nlm.nih.gov/gene/2475|http://www.ncbi.nlm.nih.gov/gene/57521
rapamycin|MTOR|rapamycin|MTOR|http://purl.obolibrary.org/obo/CHEBI_9168|http://www.ncbi.nlm.nih.gov/gene/2475
NTRK2|HRAS|NTRK2|HRAS|http://www.ncbi.nlm.nih.gov/gene/4915|http://www.ncbi.nlm.nih.gov/gene/3265
NTRK2|KRAS|NTRK2|KRAS|http://www.ncbi.nlm.nih.gov/gene/4915|http://www.ncbi.nlm.nih.gov/gene/3845
NTRK2|NRAS|NTRK2|NRAS|http://www.ncbi.nlm.nih.gov/gene/4915|http://www.ncbi.nlm.nih.gov/gene/4893
NTRK2|PIK3CA|NTRK2|PIK3CA|http://www.ncbi.nlm.nih.gov/gene/4915|http://www.ncbi.nlm.nih.gov/gene/5290
NTRK2|PIK3CB|NTRK2|PIK3CB|http://www.ncbi.nlm.nih.gov/gene/4915|http://www.ncbi.nlm.nih.gov/gene/5291
NTRK2|PIK3CD|NTRK2|PIK3CD|http://www.ncbi.nlm.nih.gov/gene/4915|http://www.ncbi.nlm.nih.gov/gene/5293
NTRK2|PIK3R3|NTRK2|PIK3R3|http://www.ncbi.nlm.nih.gov/gene/4915|http://www.ncbi.nlm.nih.gov/gene/8503
NTRK2|PIK3R2|NTRK2|PIK3R2|http://www.ncbi.nlm.nih.gov/gene/4915|http://www.ncbi.nlm.nih.gov/gene/5296
NTRK2|PIK3R1|NTRK2|PIK3R1|http://www.ncbi.nlm.nih.gov/gene/4915|http://www.ncbi.nlm.nih.gov/gene/5295
HRAS|MAPK3|HRAS|MAPK3|http://www.ncbi.nlm.nih.gov/gene/3265|http://www.ncbi.nlm.nih.gov/gene/5595
HRAS|MAPK1|HRAS|MAPK1|http://www.ncbi.nlm.nih.gov/gene/3265|http://www.ncbi.nlm.nih.gov/gene/5594
HRAS|KRAS|HRAS|KRAS|http://www.ncbi.nlm.nih.gov/gene/3265|http://www.ncbi.nlm.nih.gov/gene/3845
HRAS|NRAS|HRAS|NRAS|http://www.ncbi.nlm.nih.gov/gene/3265|http://www.ncbi.nlm.nih.gov/gene/4893
KRAS|MAPK3|KRAS|MAPK3|http://www.ncbi.nlm.nih.gov/gene/3845|http://www.ncbi.nlm.nih.gov/gene/5595
KRAS|MAPK1|KRAS|MAPK1|http://www.ncbi.nlm.nih.gov/gene/3845|http://www.ncbi.nlm.nih.gov/gene/5594
