source|target|source_label|target_label|source_id|target_id
IFT140|IFT22|IFT140|IFT22|http://www.ncbi.nlm.nih.gov/gene/9742|http://www.ncbi.nlm.nih.gov/gene/64792
DYNLRB2|DYNLRB2|DYNLRB2|DYNLRB2|http://www.ncbi.nlm.nih.gov/gene/83657|http://www.ncbi.nlm.nih.gov/gene/83657
DYNLRB2|IFT140|DYNLRB2|IFT140|http://www.ncbi.nlm.nih.gov/gene/83657|http://www.ncbi.nlm.nih.gov/gene/9742
DYNLRB2|IFT22|DYNLRB2|IFT22|http://www.ncbi.nlm.nih.gov/gene/83657|http://www.ncbi.nlm.nih.gov/gene/64792
DYNLRB2|HSPB11|DYNLRB2|HSPB11|http://www.ncbi.nlm.nih.gov/gene/83657|http://www.ncbi.nlm.nih.gov/gene/51668
DYNLRB2|IFT27|DYNLRB2|IFT27|http://www.ncbi.nlm.nih.gov/gene/83657|http://www.ncbi.nlm.nih.gov/gene/11020
DYNLRB2|IFT43|DYNLRB2|IFT43|http://www.ncbi.nlm.nih.gov/gene/83657|http://www.ncbi.nlm.nih.gov/gene/112752
DYNLRB2|IFT46|DYNLRB2|IFT46|http://www.ncbi.nlm.nih.gov/gene/83657|http://www.ncbi.nlm.nih.gov/gene/56912
DYNLRB2|IFT81|DYNLRB2|IFT81|http://www.ncbi.nlm.nih.gov/gene/83657|http://www.ncbi.nlm.nih.gov/gene/28981
DYNLRB2|DYNLT3|DYNLRB2|DYNLT3|http://www.ncbi.nlm.nih.gov/gene/83657|http://www.ncbi.nlm.nih.gov/gene/6990
DYNLRB2|DYNC1LI1|DYNLRB2|DYNC1LI1|http://www.ncbi.nlm.nih.gov/gene/83657|http://www.ncbi.nlm.nih.gov/gene/51143
DYNLRB2|DYNC1H1|DYNLRB2|DYNC1H1|http://www.ncbi.nlm.nih.gov/gene/83657|http://www.ncbi.nlm.nih.gov/gene/1778
DYNLRB2|DYNC1I2|DYNLRB2|DYNC1I2|http://www.ncbi.nlm.nih.gov/gene/83657|http://www.ncbi.nlm.nih.gov/gene/1781
DYNLRB2|DYNC1I1|DYNLRB2|DYNC1I1|http://www.ncbi.nlm.nih.gov/gene/83657|http://www.ncbi.nlm.nih.gov/gene/1780
DYNLRB2|DYNC1LI2|DYNLRB2|DYNC1LI2|http://www.ncbi.nlm.nih.gov/gene/83657|http://www.ncbi.nlm.nih.gov/gene/1783
DYNLT3|IFT140|DYNLT3|IFT140|http://www.ncbi.nlm.nih.gov/gene/6990|http://www.ncbi.nlm.nih.gov/gene/9742
DYNLT3|IFT22|DYNLT3|IFT22|http://www.ncbi.nlm.nih.gov/gene/6990|http://www.ncbi.nlm.nih.gov/gene/64792
DYNLT3|HSPB11|DYNLT3|HSPB11|http://www.ncbi.nlm.nih.gov/gene/6990|http://www.ncbi.nlm.nih.gov/gene/51668
