source|target|source_label|target_label|source_id|target_id
NF2|STK3|NF2|STK3|http://www.ncbi.nlm.nih.gov/gene/4771|http://www.ncbi.nlm.nih.gov/gene/6788
CXCL10|CXCL10|CXCL10|CXCL10|http://www.ncbi.nlm.nih.gov/gene/3627|http://www.ncbi.nlm.nih.gov/gene/3627
NF2|CXCL10|NF2|CXCL10|http://www.ncbi.nlm.nih.gov/gene/4771|http://www.ncbi.nlm.nih.gov/gene/3627
STK38L|STK38L|STK38L|STK38L|http://www.ncbi.nlm.nih.gov/gene/23012|http://www.ncbi.nlm.nih.gov/gene/23012
MAP4K1|MAP4K1|MAP4K1|MAP4K1|http://www.ncbi.nlm.nih.gov/gene/11184|http://www.ncbi.nlm.nih.gov/gene/11184
MAP4K2|MAP4K2|MAP4K2|MAP4K2|http://www.ncbi.nlm.nih.gov/gene/5871|http://www.ncbi.nlm.nih.gov/gene/5871
TNIK|TNIK|TNIK|TNIK|http://www.ncbi.nlm.nih.gov/gene/23043|http://www.ncbi.nlm.nih.gov/gene/23043
MAP4K4|MAP4K4|MAP4K4|MAP4K4|http://www.ncbi.nlm.nih.gov/gene/9448|http://www.ncbi.nlm.nih.gov/gene/9448
MAP4K3|MAP4K3|MAP4K3|MAP4K3|http://www.ncbi.nlm.nih.gov/gene/8491|http://www.ncbi.nlm.nih.gov/gene/8491
NF2|LATS1|NF2|LATS1|http://www.ncbi.nlm.nih.gov/gene/4771|http://www.ncbi.nlm.nih.gov/gene/9113
STK4|STK4|STK4|STK4|http://www.ncbi.nlm.nih.gov/gene/4485|http://www.ncbi.nlm.nih.gov/gene/4485
TEAD2|TEAD4|TEAD2|TEAD4|http://www.ncbi.nlm.nih.gov/gene/8463|http://www.ncbi.nlm.nih.gov/gene/7004
TEAD1|TEAD4|TEAD1|TEAD4|http://www.ncbi.nlm.nih.gov/gene/7003|http://www.ncbi.nlm.nih.gov/gene/7004
TEAD1|TEAD3|TEAD1|TEAD3|http://www.ncbi.nlm.nih.gov/gene/7003|http://www.ncbi.nlm.nih.gov/gene/7005
TEAD1|TEAD2|TEAD1|TEAD2|http://www.ncbi.nlm.nih.gov/gene/7003|http://www.ncbi.nlm.nih.gov/gene/8463
RASSF1|STK4|RASSF1|STK4|http://www.ncbi.nlm.nih.gov/gene/11186|http://www.ncbi.nlm.nih.gov/gene/4485
RASSF1|STK3|RASSF1|STK3|http://www.ncbi.nlm.nih.gov/gene/11186|http://www.ncbi.nlm.nih.gov/gene/6788
WWTR1|WWTR1|WWTR1|WWTR1|http://www.ncbi.nlm.nih.gov/gene/25937|http://www.ncbi.nlm.nih.gov/gene/25937
LATS1|WWTR1|LATS1|WWTR1|http://www.ncbi.nlm.nih.gov/gene/9113|http://www.ncbi.nlm.nih.gov/gene/25937
LATS1|YAP1|LATS1|YAP1|http://www.ncbi.nlm.nih.gov/gene/9113|http://www.ncbi.nlm.nih.gov/gene/10413
NF2|STK38L|NF2|STK38L|http://www.ncbi.nlm.nih.gov/gene/4771|http://www.ncbi.nlm.nih.gov/gene/23012
TEAD3|TEAD4|TEAD3|TEAD4|http://www.ncbi.nlm.nih.gov/gene/7005|http://www.ncbi.nlm.nih.gov/gene/7004
RASSF1|CXCL10|RASSF1|CXCL10|http://www.ncbi.nlm.nih.gov/gene/11186|http://www.ncbi.nlm.nih.gov/gene/3627
RASSF1|STK38L|RASSF1|STK38L|http://www.ncbi.nlm.nih.gov/gene/11186|http://www.ncbi.nlm.nih.gov/gene/23012
RASSF1|YAP1|RASSF1|YAP1|http://www.ncbi.nlm.nih.gov/gene/11186|http://www.ncbi.nlm.nih.gov/gene/10413
MAP4K1|WWTR1|MAP4K1|WWTR1|http://www.ncbi.nlm.nih.gov/gene/11184|http://www.ncbi.nlm.nih.gov/gene/25937
MAP4K1|YAP1|MAP4K1|YAP1|http://www.ncbi.nlm.nih.gov/gene/11184|http://www.ncbi.nlm.nih.gov/gene/10413
LATS1|LATS1|LATS1|LATS1|http://www.ncbi.nlm.nih.gov/gene/9113|http://www.ncbi.nlm.nih.gov/gene/9113
STK4|WWTR1|STK4|WWTR1|http://www.ncbi.nlm.nih.gov/gene/4485|http://www.ncbi.nlm.nih.gov/gene/25937
STK4|YAP1|STK4|YAP1|http://www.ncbi.nlm.nih.gov/gene/4485|http://www.ncbi.nlm.nih.gov/gene/10413
MAP4K2|WWTR1|MAP4K2|WWTR1|http://www.ncbi.nlm.nih.gov/gene/5871|http://www.ncbi.nlm.nih.gov/gene/25937
