source_node,target_node,num_paths
MAPK3,RUNX2,3
MAPK3,COL10A1,1
MAPK3,VEGFA,19
MAPK3,MMP13,3
MAPK3,MAPK1,147
MAPK1,SOX9,4
MAPK1,AGC,1
MAPK1,COL2A1,2
MAPK1,RUNX2,2
MAPK1,COL10A1,1
MAPK1,VEGFA,17
MAPK1,MMP13,1
JAK2,STAT3,22
RELA,NGF,8
FOSL2,CCN2,4
FGFR1,RAS,65
FGFR1,FGFR3,68
FGFR1,FGFR4,63
FGFR1,LAMTOR1,11
FGFR2,PIK3CA,58
FGFR2,RAS,22
FGFR2,FGFR3,71
MAPK3,COL2A1,2
MAPK3,AGC,1
MAPK3,SOX9,4
RELA,IBSP,3
RELA,SPP1,3
NFKB1,VEGFA,12
RELA,VEGFA,7
RELA,CCN2,3
RELA,NFKB1,67
RELA,RELB,8
IBSP,Endothelial cell proliferation,8
IBSP,Tube formation,4
IBSP,SPP1,4
SPP1,Endothelial cell proliferation,88
SPP1,Tube formation,50
NFKB1,IBSP,1
NFKB1,SPP1,7
FGFR1,PIK3CA,57
NFKB1,CCN2,7
NFKB1,NGF,9
NFKB1,RELB,7
RELB,IBSP,1
RELB,SPP1,1
RELB,VEGFA,3
RELB,CCN2,1
RELB,NGF,1
FGFR2,FGFR4,63
FGFR2,LAMTOR1,11
FGFR3,PIK3CA,57
FGFR3,RAS,63
AKT3,MMP13,2
AKT3,SOX9,3
AKT3,AGC,1
AKT3,COL2A1,4
SOX9,AGC,1
FGF23,FGFR1,77
FGF23,FGFR2,76
FGF23,FGFR3,77
FGF23,FGFR4,71
FGF23,LAMTOR1,11
COL3A1,DDR2,3
COL3A1,COL1A1,18
COL1A1,DDR2,3
AKT1,AKT3,71
VEGFA,DDR2,2
VEGFA,CNMD,1
VEGFA,CEBPB,3
DDR2,MMP13,3
DDR2,CNMD,1
DDR2,CEBPB,1
DDR2,RUNX2,2
MMP13,CNMD,1
CNMD,CEBPB,1
AKT3,VEGFA,11
AKT3,COL10A1,2
AKT3,RUNX2,4
AKT2,AKT3,71
FGFR3,FGFR4,64
FGFR3,LAMTOR1,11
FGFR1,FGFR2,71
FGFR4,PIK3CA,53
FGFR4,LAMTOR1,11
LAMTOR1,PIK3CA,11
LAMTOR1,RAS,7
RAS,MAPK1,73
RAS,MAPK3,105
AKT1,RUNX2,6
AKT1,COL10A1,2
FOSB,NGF,2
AKT1,VEGFA,18
AKT1,SOX9,8
AKT1,COL2A1,3
FGFR4,RAS,19
AKT1,AKT2,86
AKT2,RUNX2,4
AKT2,COL10A1,2
AKT2,VEGFA,12
AKT2,MMP13,2
AKT2,SOX9,6
AKT2,AGC,1
AKT2,COL2A1,2
AKT1,MMP13,3
CNMD,RUNX2,2
FOSB,CCN2,2
FOSL1,NGF,1
GANC,ACAN,1
GANC,VEGFA,1
KDR,RELA,4
Prolyl 4-hydroxylase,HIF1A,2
VEGFA,KDR,22
HIF1A,GANC,1
HIF1A,ACAN,1
JUN,FOSL2,2
HIF1A,VEGFA,17
ARNT,ACAN,3
ARNT,VEGFA,6
ARNT,HIF1A,5
ACAN,VEGFA,2
ARNT,GANC,1
KDR,PIK3CA,13
JUND,CCN2,4
KDR,PRKCA,9
HIF1A,VHL,9
Triiodothyronine,EPAS1,810
CNMD,EPAS1,2
RUNX2,COL10A1,2
RUNX2,VEGFA,5
RUNX2,MMP13,2
ARNT,COL2A1,4
RUNX2,CEBPB,2
COL10A1,DDR2,3
COL10A1,COL3A1,7
COL10A1,COL1A1,7
COL10A1,COL2A1,7
COL10A1,VEGFA,2
HIF1A,COL2A1,2
COL10A1,MMP13,5
MMP13,VEGFA,3
COL2A1,VEGFA,7
COL2A1,ACAN,3
COL2A1,COL1A1,7
COL2A1,COL3A1,7
COL2A1,AGC,1
COL2A1,SOX9,4
COL2A1,DDR2,3
MMP13,CEBPB,1
DIO2,Triiodothyronine,2
EPAS1,CEBPB,3
GANC,COL2A1,1
COL10A1,CEBPB,1
KDR,NFKB1,8
KDR,RELB,1
KDR,JUND,1
JUND,FOSB,2
CCN2,Endothelial cell proliferation,52
CCN2,Tube formation,1
JUNB,CCN2,5
JUNB,NGF,6
JUNB,FOS,11
JUNB,JUN,8
JUNB,FOSL2,3
JUNB,FOSL1,1
JUNB,FOSB,2
FOS,CCN2,6
FOS,NGF,16
FOS,JUN,39
FOS,FOSL2,3
FOS,FOSL1,1
FOS,FOSB,4
JUN,NGF,6
PIK3CA,AKT1,58
AKT1,AGC,2
FOSL2,NGF,2
FOSL2,FOSL1,1
FOSL2,FOSB,2
FOSL1,CCN2,1
JUND,FOSL1,1
JUND,FOSL2,3
JUND,JUN,4
JUND,FOS,5
KDR,JUNB,4
KDR,FOS,1
KDR,JUN,5
KDR,FOSL2,1
KDR,FOSL1,1
KDR,FOSB,1
KDR,MAPK1,8
KDR,HIF1A,3
PIK3CA,AKT2,47
PIK3CA,AKT3,42
NGF,NTRK1,19
FOSL1,FOSB,1
NGF,Endothelial cell proliferation,75
NTRK1,RAS,8
Hypoxia,HIF1A,2
L-thyroxine,Triiodothyronine,3
Endothelial cell proliferation,Tube formation,11
JUND,NGF,4
JUN,FOSB,3
JUND,JUNB,5
JUN,CCN2,5
JUN,FOSL1,1
KDR,MAPK3,8
KDR,JAK2,11
NGF,Tube formation,52
CNMD,COL10A1,1
