source_node,target_node,num_paths
SOCS2,STAT1,4
SOCS2,JAK2,4
SOCS2,STAT5B,4
SOCS2,STAT5A,4
SOCS2,STAT3,4
SOCS2,SOCS1,5
SOCS2,CISH,5
SOCS2,SOCS3,5
STAT1,KRAS,13
STAT1,NRAS,13
STAT1,HRAS,13
STAT1,AKT2,9
STAT1,AKT3,9
STAT1,AKT1,12
STAT1,JAK2,18
JAK2,KRAS,60
JAK2,NRAS,58
JAK2,HRAS,61
JAK2,AKT2,32
JAK2,AKT3,26
JAK2,AKT1,37
JAK2,STAT5B,16
JAK2,STAT5A,17
JAK2,STAT1,18
JAK2,STAT3,22
SOCS1,STAT1,13
SOCS1,JAK2,13
SOCS1,STAT5B,8
SOCS1,STAT5A,8
SOCS1,STAT3,8
SOCS1,SOCS2,5
SOCS1,CISH,5
SOCS1,SOCS3,19
CISH,STAT1,5
CISH,JAK2,5
CISH,STAT5B,5
CISH,STAT5A,4
CISH,STAT3,5
CISH,SOCS2,5
CISH,SOCS1,5
CISH,SOCS3,4
SOCS3,STAT1,14
SOCS3,JAK2,15
SOCS3,STAT5B,7
SOCS3,STAT5A,9
SOCS3,STAT3,14
SOCS3,SOCS2,5
SOCS3,SOCS1,19
SOCS3,CISH,4
AKT2,RPTOR,15
AKT2,MLST8,46
AKT2,AKT1S1,34
AKT2,MTOR,51
AKT2,AKT3,71
AKT2,AKT1,86
RPTOR,MLST8,22
RPTOR,AKT1S1,16
RPTOR,MTOR,21
MLST8,RPTOR,22
MLST8,AKT1S1,38
MLST8,MTOR,52
AKT1S1,RPTOR,16
AKT1S1,MLST8,38
AKT1S1,MTOR,37
MTOR,RPTOR,21
MTOR,MLST8,52
MTOR,AKT1S1,37
AKT3,RPTOR,6
AKT3,MLST8,37
AKT3,AKT1S1,25
AKT3,MTOR,40
AKT3,AKT2,71
AKT3,AKT1,71
AKT1,RPTOR,16
AKT1,MLST8,47
AKT1,AKT1S1,35
AKT1,MTOR,48
AKT1,AKT2,86
AKT1,AKT3,71
STAT5B,STAT5A,21
STAT5A,FOXM1,3
STAT5A,CCND1,3
STAT5A,CCND3,2
STAT5A,CCND2,3
STAT5A,CDK4,5
STAT5A,STAT5B,21
GH1,GHR,7
GHR,STAT5B,7
GHR,STAT5A,7
PRL,PRLR,7
PRLR,STAT5B,6
PRLR,STAT5A,8
KRAS,MAPK signaling pathway,7
KRAS,NRAS,133
KRAS,HRAS,142
NRAS,MAPK signaling pathway,7
NRAS,KRAS,133
NRAS,HRAS,124
HRAS,MAPK signaling pathway,7
HRAS,KRAS,142
HRAS,NRAS,124
IFNG,IFNGR2,7
IFNG,IFNGR1,7
IFNGR2,STAT1,7
IFNGR2,JAK2,8
IFNGR2,IFNGR1,8
IFNGR1,STAT1,8
IFNGR1,JAK2,9
IFNGR1,IFNGR2,8
STAT3,KRAS,30
STAT3,NRAS,21
STAT3,HRAS,28
STAT3,AKT2,16
STAT3,AKT3,12
STAT3,AKT1,23
STAT3,JAK2,22
EPOR,STAT5B,2
EPOR,STAT5A,2
FOXM1,CCND3,3
FOXM1,CCND2,4
FOXM1,CDK4,5
CCND1,CCND3,3
CCND1,CCND2,4
CCND1,CDK4,5
CCND3,FOXM1,3
CCND3,CCND1,3
CCND3,CCND2,7
CCND3,CDK4,9
CCND2,FOXM1,4
CCND2,CCND1,4
CCND2,CCND3,7
CCND2,CDK4,7
CDK4,FOXM1,5
CDK4,CCND1,5
CDK4,CCND3,9
CDK4,CCND2,7
EPO,EPOR,9
IL6,IL6R,21
IL6R,STAT3,12
IL6R,JAK2,13
