source_node,target_node,num_paths
SOCS2,STAT1,3
SOCS2,JAK2,3
SOCS2,STAT5B,3
SOCS2,STAT5A,3
SOCS2,STAT3,3
SOCS2,SOCS1,4
SOCS2,CISH,4
SOCS2,SOCS3,4
STAT1,KRAS,11
STAT1,NRAS,11
STAT1,HRAS,11
STAT1,AKT2,7
STAT1,AKT3,7
STAT1,AKT1,10
STAT1,JAK2,16
JAK2,KRAS,58
JAK2,NRAS,56
JAK2,HRAS,59
JAK2,AKT2,30
JAK2,AKT3,24
JAK2,AKT1,35
JAK2,STAT5B,14
JAK2,STAT5A,16
JAK2,STAT1,16
JAK2,STAT3,20
SOCS1,STAT1,12
SOCS1,JAK2,12
SOCS1,STAT5B,7
SOCS1,STAT5A,7
SOCS1,STAT3,7
SOCS1,SOCS2,4
SOCS1,CISH,4
SOCS1,SOCS3,18
CISH,STAT1,3
CISH,JAK2,3
CISH,STAT5B,3
CISH,STAT5A,3
CISH,STAT3,3
CISH,SOCS2,4
CISH,SOCS1,4
CISH,SOCS3,3
SOCS3,STAT1,13
SOCS3,JAK2,14
SOCS3,STAT5B,6
SOCS3,STAT5A,8
SOCS3,STAT3,13
SOCS3,SOCS2,4
SOCS3,SOCS1,18
SOCS3,CISH,3
AKT2,RPTOR,14
AKT2,MLST8,45
AKT2,AKT1S1,33
AKT2,MTOR,49
AKT2,AKT3,69
AKT2,AKT1,84
RPTOR,MLST8,21
RPTOR,AKT1S1,15
RPTOR,MTOR,20
MLST8,RPTOR,21
MLST8,AKT1S1,37
MLST8,MTOR,51
AKT1S1,RPTOR,15
AKT1S1,MLST8,37
AKT1S1,MTOR,36
MTOR,RPTOR,20
MTOR,MLST8,51
MTOR,AKT1S1,36
AKT3,RPTOR,5
AKT3,MLST8,36
AKT3,AKT1S1,24
AKT3,MTOR,38
AKT3,AKT2,69
AKT3,AKT1,69
AKT1,RPTOR,15
AKT1,MLST8,46
AKT1,AKT1S1,34
AKT1,MTOR,46
AKT1,AKT2,84
AKT1,AKT3,69
STAT5B,STAT5A,20
STAT5A,FOXM1,2
STAT5A,CCND1,2
STAT5A,CCND3,1
STAT5A,CCND2,2
STAT5A,CDK4,4
STAT5A,STAT5B,20
GH1,GHR,5
GHR,STAT5B,5
GHR,STAT5A,6
PRL,PRLR,6
PRLR,STAT5B,4
PRLR,STAT5A,7
KRAS,MAPK signaling pathway,7
KRAS,NRAS,131
KRAS,HRAS,140
NRAS,MAPK signaling pathway,7
NRAS,KRAS,131
NRAS,HRAS,122
HRAS,MAPK signaling pathway,7
HRAS,KRAS,140
HRAS,NRAS,122
IFNG,IFNGR2,5
IFNG,IFNGR1,5
IFNGR2,STAT1,5
IFNGR2,JAK2,6
IFNGR2,IFNGR1,6
IFNGR1,STAT1,6
IFNGR1,JAK2,7
IFNGR1,IFNGR2,6
STAT3,KRAS,28
STAT3,NRAS,19
STAT3,HRAS,26
STAT3,AKT2,14
STAT3,AKT3,10
STAT3,AKT1,21
STAT3,JAK2,20
EPOR,STAT5B,9
EPOR,STAT5A,1
FOXM1,CCND3,2
FOXM1,CCND2,3
FOXM1,CDK4,4
CCND1,CCND3,2
CCND1,CCND2,3
CCND1,CDK4,4
CCND3,FOXM1,2
CCND3,CCND1,2
CCND3,CCND2,6
CCND3,CDK4,8
CCND2,FOXM1,3
CCND2,CCND1,3
CCND2,CCND3,6
CCND2,CDK4,5
CDK4,FOXM1,4
CDK4,CCND1,4
CDK4,CCND3,8
CDK4,CCND2,5
EPO,EPOR,7
IL6,IL6R,20
IL6R,STAT3,11
IL6R,JAK2,12
